#	startTime:1560760752680
#	SiteID:5c3c44b80379370013e0fd2b	SiteName:远洋乐堤港_new	FloorId:5c3c475f1097cf00130c939d	FloorName:B1
#	Brand:OPPO	Model:PBCM10	AndroidName:8.1.0	APILevel:27	
#	type:1	name:BMI160 Accelerometer	version:2062600	vendor:BOSCH	resolution:0.0023956299	power:0.18	maximumRange:39.22661
#	type:4	name:BMI160 Gyroscope	version:2062600	vendor:BOSCH	resolution:0.0010681152	power:0.9	maximumRange:34.906586
#	type:2	name:AK09911 Magnetometer	version:1	vendor:AKM	resolution:0.5996704	power:2.4	maximumRange:4911.9995
#	VersionName:v20190612-nightly	VersionCode:263	
1560760752680	TYPE_WAYPOINT	281.84097	106.35086
1560760752971	TYPE_WIFI	5cf53b9c9f05b6f9b15f2b04b83d381962a5135d	69f8d42ba99ac3f7838219b15979ff01dff435b7	-63	2462	1560760736491
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	2d5f8f108f34500e768f2abba6fd6b44c2c0dd23	-63	2412	1560760750874
1560760752971	TYPE_WIFI	a563c228f70112921b1030d0c543e00df8a26244	5ccc491b84ced37cfbdd2f77269d0639ce088bb0	-63	2457	1560760751418
1560760752971	TYPE_WIFI	978bff6ea023013a2b9d2ebd4c30eb6cfe35bbdf	50659497b5dce47602efc5528647665ef1c91b8d	-64	2412	1560760750842
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	81924e98addb651208173505b639160510e89b33	-64	2412	1560760750869
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	6ca7689d9b4f55dfefb252fa0afc220c50213a47	-64	2437	1560760751153
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	c3fd53a8407348b7b9c7a859ff6b7b3cd81cbf49	-65	5785	1560760752043
1560760752971	TYPE_WIFI	9c680d1ec99076cb58446e209b00c071996b7589	2a8995c9f28ff67e5ccefc1e9a06c47dc017adb2	-65	2412	1560760735862
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	b14e58db9b906d5cafd0686500444c0044962088	-66	5220	1560760751784
1560760752971	TYPE_WIFI	9986535e2aa152316cea3969c72c54455c9897be	ce983e5916dbd190fa965845cd0ee82744a8adae	-66	2452	1560760736352
1560760752971	TYPE_WIFI	2b90d76947653ecdbd8d1184f42543e71c28b5ca	72bcc1863eae1d4b4b09f354480ff36ff144481c	-66	2472	1560760736602
1560760752971	TYPE_WIFI	88f27d31d43d08dcd6ba48c1198da74f2d797049	e28423a6cba8d24ff63e8bf29b3b6ae8707ed5b5	-66	2417	1560760750933
1560760752971	TYPE_WIFI	da39a3ee5e6b4b0d3255bfef95601890afd80709	0ef2e25cf38b3664f1c591e89fb29d257fa4ceea	-66	2467	1560760751516
1560760752971	TYPE_WIFI	bd7a452840713dd56c138aca197faa6d5b329781	88ba0cc7a77b2814f05d1e1f294b89bc9e281065	-67	2462	1560760736489
1560760752971	TYPE_WIFI	d56d3396bb6ac0e6903a648c01d48b6796b2b8b6	fc83c1a4c469b37113d92dcfc77d83f6567ba7cf	-67	2447	1560760751313
1560760752971	TYPE_WIFI	61b3060ea4acbd0bb43f4a396ad33141f747156b	0e70b0b27754b5f73df2212aa0f83308712c8f5e	-68	2467	1560760736514
1560760752971	TYPE_WIFI	687e899064c5e18b332199629adba05d91aa2420	49ee542c21f745f71904ce63457ad3a44ddea7bd	-68	2452	1560760751348
1560760752971	TYPE_WIFI	04b7b3dd43ee7ba3edb2ccef7fae5d5b2d980077	ae7e69b93cfb33808d5670bc2f838c133ae06a40	-68	5745	1560760751918
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	0ba1a62c57f2809a9a15de87bc9e1fc2bb0dbe02	-69	5220	1560760751795
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	9d37aabb6ef6e64238ba3d9d60e902b4ac4c4000	-69	5220	1560760751804
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	405de38bf63391b1b8869cced4e4553d5e23f5f0	-69	5745	1560760751917
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	12541cb7951ae861644e6943cdb65dfaf8dd6ae8	-69	5300	1560760752522
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	2f50558d5dabe5c22f769b78f74bcff934d99baa	-70	5260	1560760752276
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	61e6ec72c341e60aeb98fd7ca61be1d300b659ff	-70	5180	1560760751672
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	4acefab17a97aad9a8a6b58537b17713297fe681	-70	5180	1560760751666
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	69940c3979dadf706932f4896286d684108ab666	-72	5220	1560760751804
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	e3e666940ac06403a4caa075cf0ed115bb1e2de9	-72	5180	1560760751638
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	9e723ffd638894e1fcde11b37e518ec91d06ef78	-73	5180	1560760736653
1560760752971	TYPE_WIFI	ebe07e33cdc378632b5fa2b5ea90d5739e56ae3b	be2acbf473541e50f623c736fe648a862bb0f849	-73	5280	1560760752420
1560760752971	TYPE_WIFI	3a69aa1b60febf635d84cdca387928f10062450d	f137571a43ae6176841d792204f8d1fbd8cdc396	-73	2472	1560760736605
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	36b89761afb4dcf953b3690abf5231a79a795e02	-73	5180	1560760751686
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	a8a93784bc427b746eef74526f2b8878dbb8cb17	-74	5180	1560760751673
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	0ea3fa03e1878ba5c5893f545b01aa9d891193b8	-74	5180	1560760736653
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	7431359593da10cf88188fa63c80a2cacea645f8	-74	5745	1560760736894
1560760752971	TYPE_WIFI	140c467869a413c6afd10264b0ae7025d254e1be	ae9d46bf5a7b9f2b4e36d7689d0cbed8b96a915b	-74	2427	1560760751014
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	f1b0695229c29d94193b2131cfb95a00f34751ce	-74	5180	1560760751675
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	5b351a0125c707a7ff467bbaa9f5f7caabc05385	-75	5260	1560760752232
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	ddfcc2b1bf82a618a248300900c9acab54a37a08	-75	5300	1560760752522
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	94bcd62465b8ad6354920d7070afa4cee6a30af6	-75	5180	1560760736675
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	148bc9a8f7639b72f702c853c0f15d1e8b1708c1	-75	5825	1560760752176
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	f279d4bb4c028324b6f4c9a6f0395bda7b56d81c	-76	5180	1560760751678
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	899f4368481c3a361317934079cd662007e15227	-76	5220	1560760751796
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	99f577c24d746fb68df9c83ee306a6682e09b29a	-76	5785	1560760737058
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	c59474d3cdd705513791744271bd9b816bc82381	-76	5825	1560760752166
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	6df8d3e2bf01abbcbfd8453e4f589670c1a43eef	-76	5260	1560760752233
1560760752971	TYPE_WIFI	da39a3ee5e6b4b0d3255bfef95601890afd80709	14cefc78d1994baa5ea57307658587d8a3d267a5	-76	5280	1560760752319
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	e0427a17c0a8a77453d209b9f92ae52d5cb8cacc	-76	5745	1560760751905
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	7cdf384eec10405a8070a1aae8512ba88dccc18a	-77	5765	1560760751978
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	5853f37081f6aaf6c13936f3cd9ffd7d492b33e1	-77	5180	1560760751695
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	286e78d54f1ccc7d4126ba3a8afb8f427a23cfba	-77	5220	1560760736794
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	947d2cf6ebf4e849b2d3e4a855ae100cfa4e9b4f	-77	5785	1560760737019
1560760752971	TYPE_WIFI	da39a3ee5e6b4b0d3255bfef95601890afd80709	103cae8daa01b12ccb3fb4b67c5765b397f28a65	-77	5280	1560760752318
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	f508acfc7c03e7556c1cccf28f4442224133a57e	-77	5220	1560760751764
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	054e5a904789e1b21bd02af41ef2f9b46d89c7c8	-78	5825	1560760752165
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	d3ea61b77094791814a3d24578b2c53258124ade	-78	5300	1560760752457
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	6425685128b5f0bad2e6de93ae1e61ff4d271f09	-78	5180	1560760751636
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	67b27d35739f700323f5898c2cfb7ed1d1f3ddb4	-79	5785	1560760752041
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	a339a6a75d99dc65631416ba64c7ba7bb208d77c	-79	5260	1560760737226
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	1252928c1a5e6c731be88a5274b5ed72054411dc	-79	5300	1560760752445
1560760752971	TYPE_WIFI	9c680d1ec99076cb58446e209b00c071996b7589	7d108e03462f1a7c62eb2a075b7511d8b5c90fd3	-79	5745	1560760736918
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	5e1a0b44dfd9ce08534a44745d0c504e2563f43f	-79	5785	1560760752044
1560760752971	TYPE_WIFI	da39a3ee5e6b4b0d3255bfef95601890afd80709	ce2b33e8a6c843718f263b26f8e74fa37ab0175d	-79	5765	1560760736970
1560760752971	TYPE_WIFI	da39a3ee5e6b4b0d3255bfef95601890afd80709	e1cf5baa7eebcc26f5a8d7d51c53fbc6cd4946fe	-79	5765	1560760736971
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	c6706b76f188a13a3ab45a860fdbc854a8bf9a56	-79	5785	1560760752026
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	bba2f6f5cf8aba9e707b002336791260ffc28d0c	-80	5785	1560760737003
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	212ff194c85f4ab2e2dc46b408b187b128ee5544	-80	5260	1560760737295
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	aadd6c2eacfc19958a9e8d3eae6f91e474889dbc	-80	5260	1560760752232
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	1123e6cc2d164e2d7bb463eb312849c35d3c2c40	-80	5220	1560760751765
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	0982f397fb5fb37cedaa4dcb0a55aa2492919f20	-80	5260	1560760752231
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	6267b57c57c45c66b4d6c7ba8f4622ed5c409ce7	-80	5300	1560760752456
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	2c64c9f43393189be6cfc53b50585823aa54f479	-81	5180	1560760751687
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	74b0452f81fe9967cf8833f252e7771982597a56	-81	5300	1560760752442
1560760752971	TYPE_WIFI	ff192040ec399f3f026ea023cc2d00ff19654311	c2ce96805b1aaf9af8f624560c36a280c128a18c	-81	5805	1560760737102
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	5c850917002a2919eb301038c5b147bbeb8306be	-81	5785	1560760752054
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	34c52f57b82ffd56c856228c03125d92238e0b78	-81	5300	1560760752490
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	057c195a4cd7ed03998e04ac570e5b0681adfb7f	-82	5220	1560760736800
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	029ef8e3586e31fc20cf72262a4769d71ad26c2e	-82	5300	1560760752494
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	ff686cc9f43c58b768dc20165f6e4903d403d599	-82	5300	1560760737504
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	3ecf72318aa333cecf9c216c41091dcb686e553d	-82	5220	1560760751773
1560760752971	TYPE_WIFI	da39a3ee5e6b4b0d3255bfef95601890afd80709	64743731a7247ba359791c2fa6825a169d7ffc5c	-82	5745	1560760751933
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	3f0b8fcf2930909c8878dc982ca6de538ffa5bf0	-83	5180	1560760751681
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	c4c0dbec4cdd8d29d98d9ae502263da3aa1b8c88	-83	5765	1560760751979
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	4d64195f0326c91295c6b7e16f3dc06e57723bd5	-83	5785	1560760752063
1560760752971	TYPE_WIFI	1006669c4a491c85070b02fff1629036a51ad071	54b498d812530bb03b988869d5334c4583389a33	-83	5805	1560760752102
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	030a4d88c65cc68d4df9ca64051fb9d76381f87e	-83	5785	1560760737032
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	4cbc91dc2c595fc44d653a6fe46a22534fdf4777	-83	5300	1560760737433
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	95a30faf276a1ff112ca55e8d8794c47d1a4a153	-83	5220	1560760751789
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	a1b718b0c0e4826007b75e150b56b6bfcca51107	-83	5220	1560760751798
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	55c40b0d4e0f35a56f0a5c02e6d23d978d3733c6	-83	5260	1560760752304
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	ccbe9a6334d7adb06ccb9d49774039f64284f02c	-84	5220	1560760736761
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	6dde4d811de14ff78993b798bd5117812e4f6281	-84	5300	1560760752453
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	51b5fdf963fe15f2b258f55ded70a0b152c50a9f	-84	5180	1560760751696
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	04fef16bab1dd1bec3fe8b550a8bf574bbb5e322	-84	5220	1560760751788
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	0e2f8ef58e156444d0c35f5878f21402ea9034f0	-84	5785	1560760752035
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	35d8db77581a9e03e1911de10fb925b2f6c4c2b9	-84	5260	1560760752218
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	a3761fea72de59a96dc1433a5143b8358ff747aa	-85	5180	1560760736681
1560760752971	TYPE_WIFI	6284b2e393d243630a1a0b4df2bf0521d06a3019	76c5c80bedc3d7e360d5081cd2e41955a7b39542	-85	5785	1560760752040
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	ac92b3e9573962de1ee2782c3cbac089e59061ea	-85	5785	1560760752030
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	839944007a90c0f3438d75603f0d0fa18ab6e60c	-85	5300	1560760752485
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	cb722b9418fea89a25ab0ec9ea28c389d7ee29d8	-85	5745	1560760751891
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	aa5d938f4138c2427c04b1d884501049284f0719	-85	5785	1560760752033
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	f1f32af3b4df29a13c358f0e395357aeca8f37e4	-86	5180	1560760736652
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	436c1119d1cdb317f9e758841c52d408deb7bf29	-86	5220	1560760736798
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	17206e68b6b880024f3cc0e299747da7fe87680e	-86	5220	1560760736788
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	1b8b23453c02dfc1f464957f36c571580952c35b	-86	5300	1560760752504
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	e8d3f404f580529735f59807a8fe9aeff13089af	-86	5220	1560760736781
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	4e841b79ae24799c2027875fe042a4c955e85196	-86	5260	1560760737278
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	830366f9ea6263047eb741284be781ca7e284c62	-86	5300	1560760752439
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	fc69dc0e3f67c1043007b79663ba862828ab0e7b	-86	5180	1560760751665
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	6a40f97a03fc4867848604549702b06971fbff2b	-86	5220	1560760751784
1560760752971	TYPE_WIFI	da39a3ee5e6b4b0d3255bfef95601890afd80709	2ae45cccbf6ef938c747332b63ca110bb29232be	-86	5745	1560760751899
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	38747d673a919339862f4bb47d0d89ba9ad61e48	-86	5785	1560760752024
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	9579076439a10fee78c81db01df9244e4ad62dc2	-87	5180	1560760736668
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	0d2536c29e51522a7c82ba77efddd33d264c00c1	-87	5785	1560760737025
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	17c38daf8236290d628e88eb7749a840c2dd77aa	-87	5300	1560760737458
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	3a110c766f2b5da68fdf598dacf1ef8ffd133234	-87	5300	1560760752431
1560760752971	TYPE_WIFI	da39a3ee5e6b4b0d3255bfef95601890afd80709	6d860d67bb071210bbb5b62ee3074fb044c70e39	-87	5200	1560760751712
1560760752971	TYPE_WIFI	54c18d2c0f5316f798aff3642943901672c9f9c3	eb8faa4a06aa11e270a5008363db42f34b496cd6	-88	5240	1560760736856
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	723f4bd5daa16bbcfdc1e1b3f646fea0ea7804b6	-88	5785	1560760737030
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	1543f4acaf5c2b497f2b098ef7b191c3604b5e97	-88	5260	1560760752245
1560760752971	TYPE_WIFI	da39a3ee5e6b4b0d3255bfef95601890afd80709	b4fdcc0db7ef79074b91ada55198d2503a259a0d	-88	5200	1560760751712
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	8419c4b306e0c652f2e86c4a667d182471587427	-88	5220	1560760751772
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	e6b88bc4cf598c2935dfc0bc9574098b2a51eac0	-88	5220	1560760751801
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	f94066e1fee03d5cf404b397452a8d7cb956352c	-88	5785	1560760752059
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	94839ce8e22780b5f89f667e5b6e8db3c987f9c8	-89	5825	1560760737157
1560760752971	TYPE_WIFI	6284b2e393d243630a1a0b4df2bf0521d06a3019	112d6605aed537aa08bab7ceefec77203bab7804	-89	5200	1560760736720
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	f79084ca5d2ab4e7efdb678487ea3e7eb5db52ba	-89	5785	1560760737045
1560760752971	TYPE_WIFI	aa9c03f4c42518742e84e67cfa8c7b8933327988	37a6adb08f6597d07d3b5351096b9591745a5083	-89	5180	1560760751641
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	c57a6c6415c81a620fcd5c4926cd65a37976ca02	-89	5180	1560760751674
1560760752971	TYPE_WIFI	da39a3ee5e6b4b0d3255bfef95601890afd80709	188e82997e9641fe98e399354def9957208a978b	-89	5200	1560760751729
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	03ba19a589f9dcbaee0d67687dc32bccd0f4c96a	-89	5745	1560760751940
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	3b72fd972cb4330de88c457548ab7784f8b58e54	-90	5745	1560760736906
1560760752971	TYPE_WIFI	da39a3ee5e6b4b0d3255bfef95601890afd80709	2ab7f2275ba82f3b0e7b27430c0a7c754252b462	-90	5200	1560760751728
1560760752971	TYPE_WIFI	7894c36dbbd80bc3df717b4e71c7916049a2c622	a281be982d982cd8c7eb8488fd17105abf18646e	-90	5240	1560760751851
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	0a1e66a28273219982e0e00eb58f13f540277438	-91	5785	1560760752061
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	638be9701af91e90c9adc8d9eba2dcb0020b4928	-91	5785	1560760737009
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	4076d5ba344f37758fcf31f69a5fec006c5f1253	-91	5785	1560760737014
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	fe8ae8201fd564a84414bf2e56fa093cca5f7062	-91	5180	1560760751679
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	f6c16712df021f730a917a4c398f22544c5b2e9c	-92	5785	1560760737049
1560760752971	TYPE_WIFI	44aebad0d3851fd527d792ef1af44d24f41b5799	f2c8b8ad852de759f070cdb3b0f66ac62ddc4d71	-92	5785	1560760752050
